<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.06.08	27241.0	27577.0	27045.0	27570.0	217170	0	0
2020.06.09	27550.0	27633.0	27135.0	27275.0	227590	0	0
2020.06.10	27281.0	27492.0	26937.0	26982.0	268870	0	0
2020.06.11	26827.0	26888.0	25078.0	25136.0	395050	0	0
2020.06.12	25148.0	25960.0	25077.0	25600.0	487000	0	0
2020.06.15	25213.0	25890.0	24560.0	25769.0	456820	0	0
2020.06.16	25887.0	26792.0	25802.0	26308.0	429450	0	0
2020.06.17	26225.0	26625.0	26067.0	26113.0	334230	0	0
2020.06.18	26110.0	26280.0	25753.0	26074.0	329800	0	0
2020.06.19	26101.0	26446.0	25755.0	25866.0	278550	0	0
2020.06.22	25524.0	26058.0	25472.0	26028.0	258090	0	0
2020.06.23	26120.0	26418.0	25641.0	26156.0	286030	0	0
2020.06.24	26146.0	26249.0	25291.0	25454.0	299580	0	0
2020.06.25	25527.0	25766.0	25132.0	25733.0	342680	0	0
2020.06.26	25680.0	25780.0	24967.0	25032.0	286900	0	0
2020.06.29	24946.0	25598.0	24915.0	25598.0	277290	0	0
2020.06.30	25672.0	25905.0	25433.0	25792.0	240090	0	0
2020.07.01	25796.0	26023.0	25511.0	25729.0	227540	0	0
2020.07.02	25703.0	26200.0	25639.0	25837.0	222260	0	0
2020.07.03	25879.0	26000.0	25566.0	25770.0	141946	0	0
2020.07.06	25880.0	26318.0	25880.0	26280.0	203080	0	0
2020.07.07	26254.0	26399.0	25867.0	25900.0	201680	0	0
2020.07.08	25929.0	26108.0	25786.0	26072.0	218510	0	0
2020.07.09	26125.0	26137.0	25523.0	25708.0	221460	0	0
2020.07.10	25733.0	26100.0	25416.0	26074.0	233280	0	0
2020.07.13	26262.0	26641.0	26044.0	26091.0	216740	0	0
2020.07.14	26202.0	26690.0	25992.0	26645.0	289460	0	0
2020.07.15	26909.0	27178.0	26688.0	26868.0	248680	0	0
2020.07.16	26946.0	26952.0	26587.0	26731.0	229420	0	0
2020.07.17	26700.0	26834.0	26617.0	26675.0	164570	0	0
2020.07.20	26678.0	26766.0	26443.0	26677.0	173870	0	0
2020.07.21	26707.0	27028.0	26700.0	26845.0	168990	0	0
2020.07.22	26853.0	27036.0	26638.0	27005.0	178800	0	0
2020.07.23	26997.0	27161.0	26557.0	26662.0	206320	0	0
2020.07.24	26689.0	26718.0	26397.0	26473.0	217849	0	0
2020.07.27	26411.0	26624.0	26338.0	26586.0	182390	0	0
2020.07.28	26623.0	26701.0	26359.0	26391.0	171100	0	0
2020.07.29	26395.0	26605.0	26291.0	26543.0	148920	0	0
2020.07.30	26549.0	26561.0	25988.0	26314.0	192010	0	0
2020.07.31	26480.0	26531.0	26012.0	26429.0	226820	0	0
2020.08.03	26417.0	26708.0	26307.0	26662.0	167139	0	0
2020.08.04	26658.0	26833.0	26549.0	26831.0	152280	0	0
2020.08.05	26840.0	27219.0	26769.0	27199.0	134890	0	0
2020.08.06	27194.0	27393.0	27030.0	27389.0	162070	0	0
2020.08.07	27354.0	27455.0	27196.0	27434.0	178960	0	0
2020.08.10	27371.0	27803.0	27364.0	27795.0	143609	0	0
2020.08.11	27767.0	28154.0	27623.0	27692.0	169870	0	0
2020.08.12	27736.0	28045.0	27696.0	27970.0	180200	0	0
2020.08.13	27951.0	28005.0	27787.0	27898.0	150960	0	0
2020.08.14	27910.0	27986.0	27677.0	27932.0	150950	0	0
2020.08.17	27912.0	28001.0	27812.0	27852.0	116588	0	0
2020.08.18	27832.0	27968.0	27666.0	27778.0	126600	0	0
2020.08.19	27789.0	27921.0	27647.0	27696.0	121610	0	0
2020.08.20	27674.0	27783.0	27448.0	27741.0	157010	0	0
2020.08.21	27771.0	27960.0	27526.0	27934.0	147280	0	0
2020.08.24	27968.0	28316.0	27933.0	28310.0	125289	0	0
2020.08.25	28281.0	28530.0	28093.0	28246.0	136380	0	0
2020.08.26	28233.0	28352.0	28145.0	28326.0	121138	0	0
2020.08.27	28332.0	28635.0	28231.0	28498.0	164100	0	0
2020.08.28	28546.0	28756.0	28486.0	28660.0	160879	0	0
2020.08.31	28718.0	28803.0	28360.0	28413.0	134730	0	0
2020.09.01	28355.0	28661.0	28284.0	28655.0	156590	0	0
2020.09.02	28643.0	29163.0	28638.0	29082.0	154970	0	0
2020.09.03	29094.0	29196.0	28071.0	28291.0	287010	0	0
2020.09.04	28285.0	28609.0	27661.0	28129.0	383780	0	0
2020.09.07	27982.0	28355.0	27973.0	28340.0	198086	0	0
2020.09.08	28340.0	28421.0	27464.0	27514.0	338210	0	0
2020.09.09	27338.0	28206.0	27313.0	27938.0	265730	0	0
2020.09.10	27991.0	28171.0	27443.0	27543.0	302210	0	0
2020.09.11	27616.0	27829.0	27445.0	27659.0	264170	0	0
2020.09.14	27764.0	28084.0	27738.0	27995.0	167249	0	0
2020.09.15	28019.0	28241.0	27928.0	27994.0	150650	0	0
2020.09.16	28034.0	28364.0	27963.0	28044.0	159400	0	0
2020.09.17	28099.0	28108.0	27543.0	27901.0	249780	0	0
2020.09.18	27931.0	27991.0	27486.0	27651.0	213490	0	0
2020.09.21	27590.0	27779.0	26712.0	27149.0	284550	0	0
2020.09.22	27165.0	27331.0	26988.0	27285.0	225720	0	0
2020.09.23	27324.0	27517.0	26716.0	26769.0	230110	0	0
2020.09.24	26852.0	27096.0	26535.0	26816.0	305830	0	0
2020.09.25	26910.0	27239.0	26549.0	27173.0	249840	0	0
2020.09.28	27242.0	27721.0	27217.0	27595.0	186320	0	0
2020.09.29	27651.0	27738.0	27338.0	27446.0	185640	0	0
2020.09.30	27506.0	28026.0	27160.0	27754.0	277500	0	0
2020.10.01	27823.0	28080.0	27666.0	27821.0	246050	0	0
2020.10.02	27794.0	27860.0	27248.0	27688.0	328820	0	0
2020.10.05	27814.0	28161.0	27779.0	28138.0	171520	0	0
2020.10.06	28144.0	28352.0	27726.0	27762.0	219950	0	0
2020.10.07	27737.0	28369.0	27659.0	28286.0	196050	0	0
2020.10.08	28320.0	28561.0	28262.0	28423.0	174990	0	0
2020.10.09	28559.0	28674.0	28436.0	28589.0	147500	0	0
2020.10.12	28621.0	28957.0	28546.0	28836.0	146980	0	0
2020.10.13	28911.0	28914.0	28597.0	28672.0	192720	0	0
2020.10.14	28709.0	28837.0	28456.0	28516.0	194100	0	0
2020.10.15	28556.0	28562.0	28156.0	28500.0	224540	0	0
2020.10.16	28509.0	28845.0	28441.0	28607.0	172980	0	0
2020.10.19	28614.0	28781.0	28139.0	28219.0	176760	0	0
2020.10.20	28307.0	28576.0	28230.0	28309.0	210440	0	0
2020.10.21	28302.0	28485.0	28190.0	28212.0	214570	0	0
2020.10.22	28260.0	28421.0	28003.0	28373.0	215800	0	0
2020.10.23	28409.0	28490.0	28147.0	28338.0	169340	0	0
2020.10.26	28189.0	28225.0	27364.0	27690.0	206275	0	0
2020.10.27	27716.0	27817.0	27331.0	27331.0	200455	0	0
2020.10.28	27319.0	27353.0	26499.0	26569.0	268265	0	0
2020.10.29	26600.0	26910.0	26279.0	26442.0	298735	0	0
2020.10.30	26494.0	26626.0	26066.0	26542.0	335065	0	0
2020.11.02	26468.0	27048.0	26283.0	26916.0	304010	0	0
2020.11.03	27013.0	27638.0	26951.0	27469.0	239390	0	0
2020.11.04	27699.0	28302.0	27017.0	27848.0	604760	0	0
2020.11.05	27882.0	28492.0	27752.0	28380.0	315920	0	0
2020.11.06	28353.0	28560.0	28071.0	28319.0	305280	0	0
2020.11.09	28508.0	30091.0	28502.0	29151.0	413340	0	0
2020.11.10	29298.0	29479.0	28866.0	29428.0	385400	0	0
2020.11.11	29468.0	29661.0	29278.0	29400.0	252040	0	0
2020.11.12	29423.0	29439.0	28900.0	29087.0	256180	0	0
2020.11.13	29100.0	29559.0	28932.0	29475.0	211260	0	0
2020.11.16	29677.0	30071.0	29632.0	29960.0	212670	0	0
2020.11.17	29949.0	29955.0	29519.0	29795.0	192600	0	0
2020.11.18	29790.0	29957.0	29433.0	29433.0	197180	0	0
2020.11.19	29454.0	29524.0	29232.0	29476.0	218570	0	0
2020.11.20	29253.0	29489.0	29195.0	29257.0	183160	0	0
2020.11.23	29227.0	29667.0	29214.0	29590.0	187160	0	0
2020.11.24	29766.0	30116.0	29708.0	30045.0	174290	0	0
2020.11.25	30075.0	30213.0	29807.0	29869.0	183540	0	0
2020.11.26	29899.0	29955.0	29781.0	29805.0	91066	0	0
2020.11.27	29798.0	30020.0	29737.0	29923.0	117221	0	0
2020.11.30	29971.0	29973.0	29461.0	29652.0	205360	0	0
2020.12.01	29641.0	30079.0	29637.0	29823.0	172050	0	0
2020.12.02	29732.0	29903.0	29602.0	29886.0	163240	0	0
2020.12.03	29882.0	30108.0	29768.0	29972.0	151410	0	0
2020.12.04	29967.0	30215.0	29963.0	30212.0	130350	0	0
2020.12.07	30265.0	30273.0	29968.0	30071.0	146430	0	0
2020.12.08	29995.0	30246.0	29864.0	30178.0	137460	0	0
2020.12.09	30217.0	30314.0	29953.0	30040.0	158830	0	0
2020.12.10	30095.0	30150.0	29870.0	30001.0	167120	0	0
2020.12.11	30053.0	30091.0	29722.0	30042.0	164670	0	0
2020.12.14	30196.0	30323.0	29848.0	29849.0	142500	0	0
2020.12.15	29935.0	30238.0	29837.0	30203.0	145600	0	0
2020.12.16	30227.0	30316.0	30079.0	30167.0	124780	0	0
2020.12.17	30178.0	30330.0	30148.0	30293.0	105570	0	0
2020.12.18	30290.0	30346.0	30014.0	30168.0	135990	0	0
2020.12.21	30266.0	30297.0	29406.0	30197.0	281590	0	0
2020.12.22	30176.0	30238.0	29977.0	30009.0	181460	0	0
2020.12.23	30018.0	30272.0	29827.0	30119.0	147600	0	0
2020.12.24	30174.0	30240.0	30104.0	30106.0	81481	0	0
2020.12.28	30254.0	30513.0	30208.0	30403.0	112950	0	0
2020.12.29	30433.0	30589.0	30261.0	30341.0	121710	0	0
2020.12.30	30336.0	30510.0	30304.0	30406.0	117700	0	0
2020.12.31	30443.0	30456.0	30327.0	30377.0	71121	0	0
2021.01.04	30603.0	30788.0	29857.0	30222.0	215250	0	0
2021.01.05	30152.0	30483.0	30067.0	30372.0	213710	0	0
2021.01.06	30368.0	31028.0	30267.0	30835.0	317270	0	0
2021.01.07	30884.0	31194.0	30799.0	31041.0	190020	0	0
2021.01.08	31015.0	31253.0	30795.0	31099.0	188450	0	0
2021.01.11	31079.0	31094.0	30744.0	31008.0	197150	0	0
2021.01.12	31040.0	31116.0	30884.0	31064.0	175890	0	0
2021.01.13	31090.0	31166.0	30976.0	31059.0	148000	0	0
2021.01.14	31100.0	31224.0	30984.0	30999.0	133450	0	0
2021.01.15	31047.0	31055.0	30607.0	30817.0	196410	0	0
2021.01.18	30821.0	30851.0	30712.0	30838.0	99576	0	0
2021.01.19	30875.0	31079.0	30854.0	30933.0	145650	0	0
2021.01.20	31013.0	31236.0	30877.0	31179.0	136250	0	0
2021.01.21	31215.0	31284.0	31118.0	31184.0	122000	0	0
2021.01.22	31144.0	31184.0	30892.0	30989.0	147350	0	0
2021.01.25	31071.0	31112.0	30558.0	30969.0	190270	0	0
2021.01.26	30946.0	31118.0	30766.0	30940.0	158580	0	0
2021.01.27	30965.0	30968.0	30205.0	30327.0	257450	0	0
2021.01.28	30163.0	30938.0	30048.0	30606.0	305830	0	0
2021.01.29	30588.0	30615.0	29856.0	29971.0	356020	0	0
2021.02.01	29735.0	30337.0	29733.0	30205.0	247700	0	0
2021.02.02	30252.0	30840.0	30169.0	30679.0	175330	0	0
2021.02.03	30730.0	30806.0	30518.0	30721.0	161920	0	0
2021.02.04	30777.0	31064.0	30644.0	31058.0	139710	0	0
2021.02.05	31065.0	31251.0	31026.0	31144.0	129020	0	0
2021.02.08	31215.0	31381.0	31153.0	31378.0	118420	0	0
2021.02.09	31345.0	31437.0	31240.0	31380.0	105420	0	0
2021.02.10	31394.0	31543.0	31217.0	31437.0	149290	0	0
2021.02.11	31432.0	31541.0	31244.0	31428.0	136410	0	0
2021.02.12	31412.0	31477.0	31288.0	31462.0	109610	0	0
2021.02.15	31524.0	31682.0	31502.0	31655.0	64026	0	0
2021.02.16	31629.0	31719.0	31441.0	31518.0	133810	0	0
2021.02.17	31517.0	31642.0	31342.0	31613.0	160710	0	0
2021.02.18	31607.0	31686.0	31286.0	31502.0	168640	0	0
2021.02.19	31515.0	31644.0	31359.0	31497.0	155170	0	0
2021.02.22	31454.0	31651.0	31244.0	31529.0	184710	0	0
2021.02.23	31591.0	31669.0	31157.0	31541.0	221140	0	0
2021.02.24	31486.0	32008.0	31377.0	31954.0	217620	0	0
2021.02.25	31991.0	32073.0	31290.0	31396.0	255630	0	0
2021.02.26	31379.0	31488.0	30903.0	30920.0	360670	0	0
2021.03.01	31061.0	31669.0	31055.0	31531.0	181440	0	0
2021.03.02	31574.0	31618.0	31309.0	31395.0	218630	0	0
2021.03.03	31450.0	31641.0	31257.0	31269.0	219110	0	0
2021.03.04	31218.0	31464.0	30542.0	30939.0	346410	0	0
2021.03.05	30899.0	31579.0	30672.0	31490.0	360170	0	0
2021.03.08	31710.0	32147.0	31321.0	31808.0	299700	0	0
2021.03.09	31966.0	32148.0	31821.0	31836.0	216330	0	0
2021.03.10	31863.0	32387.0	31742.0	32293.0	206650	0	0
2021.03.11	32348.0	32659.0	32269.0	32486.0	158120	0	0
2021.03.12	32543.0	32791.0	32387.0	32775.0	170460	0	0
2021.03.15	32882.0	32969.0	32627.0	32928.0	143465	0	0
2021.03.16	32906.0	32974.0	32775.0	32865.0	139445	0	0
2021.03.17	32842.0	33045.0	32779.0	33017.0	153175	0	0
2021.03.18	33069.0	33229.0	32832.0	32909.0	182665	0	0
2021.03.19	32912.0	32975.0	32510.0	32608.0	191075	0	0
2021.03.22	32607.0	32809.0	32434.0	32768.0	154015	0	0
2021.03.23	32765.0	32801.0	32353.0	32448.0	167625	0	0
2021.03.24	32419.0	32786.0	32353.0	32456.0	183695	0	0
2021.03.25	32481.0	32688.0	32069.0	32673.0	220655	0	0
2021.03.26	32693.0	33106.0	32617.0	33087.0	159295	0	0
2021.03.29	33047.0	33258.0	32870.0	33178.0	183260	0	0
2021.03.30	33210.0	33253.0	32987.0	33089.0	152110	0	0
2021.03.31	33043.0	33168.0	32990.0	33022.0	131360	0	0
2021.04.01	33025.0	33169.0	32959.0	33150.0	112490	0	0
2021.04.02	33141.0	33377.0	33131.0	33302.0	38930	0	0
2021.04.05	33282.0	33615.0	33265.0	33523.0	101210	0	0
2021.04.06	33526.0	33564.0	33379.0	33430.0	120230	0	0
2021.04.07	33437.0	33518.0	33344.0	33441.0	111260	0	0
2021.04.08	33447.0	33531.0	33337.0	33508.0	103070	0	0
2021.04.09	33549.0	33803.0	33484.0	33788.0	104070	0	0
2021.04.12	33777.0	33790.0	33662.0	33751.0	113470	0	0
2021.04.13	33743.0	33840.0	33561.0	33693.0	90438	0	0
2021.04.14	33690.0	33926.0	33644.0	33748.0	86114	0	0
2021.04.15	33809.0	34088.0	33780.0	34057.0	82716	0	0
2021.04.16	34062.0	34269.0	34009.0	34207.0	76882	0	0
2021.04.19	34154.0	34175.0	33988.0	34100.0	125740	0	0
2021.04.20	34128.0	34192.0	33696.0	33830.0	148549	0	0
2021.04.21	33834.0	34164.0	33748.0	34145.0	121298	0	0
2021.04.22	34100.0	34159.0	33722.0	33824.0	150250	0	0
2021.04.23	33839.0	34168.0	33721.0	34053.0	116798	0	0
2021.04.26	34061.0	34158.0	33949.0	34003.0	103887	0	0
2021.04.27	34009.0	34087.0	33880.0	33996.0	108867	0	0
2021.04.28	33939.0	33984.0	33818.0	33850.0	106398	0	0
2021.04.29	33857.0	34093.0	33746.0	34068.0	118688	0	0
2021.04.30	34037.0	34055.0	33794.0	33903.0	131140	0	0
2021.05.03	33968.0	34230.0	33958.0	34125.0	106908	0	0
2021.05.04	34119.0	34154.0	33770.0	34152.0	161647	0	0
2021.05.05	34129.0	34335.0	34045.0	34241.0	119638	0	0
2021.05.06	34218.0	34564.0	34185.0	34554.0	156378	0	0
2021.05.07	34530.0	34823.0	34468.0	34779.0	124657	0	0
2021.05.10	34812.0	35101.0	34755.0	34766.0	127723	0	0
2021.05.11	34780.0	34831.0	34083.0	34282.0	250650	0	0
2021.05.12	34261.0	34324.0	33561.0	33596.0	271870	0	0
2021.05.13	33638.0	34185.0	33294.0	34022.0	263480	0	0
2021.05.14	34007.0	34455.0	33994.0	34391.0	166980	0	0
2021.05.17	34423.0	34432.0	34168.0	34335.0	187710	0	0
2021.05.18	34362.0	34488.0	34043.0	34061.0	138770	0	0
2021.05.19	34012.0	34060.0	33465.0	33900.0	252909	0	0
2021.05.20	33817.0	34234.0	33635.0	34091.0	171529	0	0
2021.05.21	34095.0	34416.0	34074.0	34215.0	156149	0	0
2021.05.24	34198.0	34470.0	34178.0	34400.0	121470	0	0
2021.05.25	34435.0	34526.0	34266.0	34318.0	120398	0	0
2021.05.26	34355.0	34460.0	34271.0	34326.0	106287	0	0
2021.05.27	34341.0	34617.0	34209.0	34449.0	128550	0	0
2021.05.28	34575.0	34661.0	34518.0	34545.0	99536	0	0
2021.05.31	34571.0	34596.0	34432.0	34454.0	56539	0	0
2021.06.01	34500.0	34849.0	34494.0	34576.0	113234	0	0
2021.06.02	34533.0	34708.0	34496.0	34608.0	109660	0	0
2021.06.03	34610.0	34673.0	34330.0	34582.0	133000	0	0
2021.06.04	34592.0	34779.0	34491.0	34768.0	119549	0	0
2021.06.07	34780.0	34852.0	34588.0	34643.0	98258	0	0
2021.06.08	34636.0	34682.0	34463.0	34620.0	112745	0	0
2021.06.09	34621.0	34672.0	34458.0	34474.0	95565	0	0
2021.06.10	34507.0	34763.0	34420.0	34494.0	113745	0	0
2021.06.11	34491.0	34651.0	34352.0	34503.0	76323	0	0
2021.06.14	34516.0	34593.0	34235.0	34426.0	84284	0	0
2021.06.15	34388.0	34504.0	34224.0	34330.0	93166	0	0
2021.06.16	34326.0	34349.0	33930.0	34053.0	121676	0	0
2021.06.17	33985.0	34110.0	33637.0	33834.0	170839	0	0
2021.06.18	33843.0	33879.0	33271.0	33289.0	178839	0	0
2021.06.21	33219.0	33918.0	33028.0	33886.0	191280	0	0
2021.06.22	33919.0	34050.0	33751.0	33961.0	135556	0	0
2021.06.23	33975.0	34085.0	33877.0	33886.0	111167	0	0
2021.06.24	33918.0	34244.0	33917.0	34210.0	100794	0	0
2021.06.25	34320.0	34509.0	34257.0	34454.0	96889	0	0
2021.06.28	34511.0	34524.0	34190.0	34288.0	100767	0	0
2021.06.29	34283.0	34487.0	34236.0	34298.0	103737	0	0
2021.06.30	34305.0	34568.0	34131.0	34516.0	112963	0	0
2021.07.01	34576.0	34676.0	34502.0	34646.0	103405	0	0
2021.07.02	34632.0	34835.0	34611.0	34800.0	99342	0	0
2021.07.05	34776.0	34866.0	34707.0	34814.0	52153	0	0
2021.07.06	34838.0	34874.0	34365.0	34582.0	121173	0	0
2021.07.07	34527.0	34714.0	34442.0	34691.0	133017	0	0
2021.07.08	34696.0	34700.0	34117.0	34430.0	228498	0	0
2021.07.09	34414.0	34896.0	34253.0	34863.0	154609	0	0
2021.07.12	34891.0	35018.0	34656.0	34997.0	133187	0	0
2021.07.13	34995.0	35031.0	34865.0	34901.0	123106	0	0
2021.07.14	34906.0	35061.0	34783.0	34940.0	134980	0	0
2021.07.15	34922.0	34990.0	34709.0	34983.0	155454	0	0
2021.07.16	34939.0	35091.0	34644.0	34681.0	144737	0	0
2021.07.19	34604.0	34631.0	33737.0	33982.0	254880	0	0
2021.07.20	34012.0	34617.0	33958.0	34517.0	195959	0	0
2021.07.21	34559.0	34817.0	34476.0	34801.0	152849	0	0
2021.07.22	34823.0	34896.0	34665.0	34818.0	123187	0	0
2021.07.23	34864.0	35099.0	34845.0	35062.0	101766	0	0
2021.07.26	35050.0	35147.0	34762.0	35144.0	133899	0	0
2021.07.27	35131.0	35140.0	34878.0	35069.0	162526	0	0
2021.07.28	34989.0	35131.0	34874.0	34942.0	173180	0	0
2021.07.29	34995.0	35171.0	34887.0	35085.0	118267	0	0
2021.07.30	35090.0	35105.0	34868.0	34943.0	165050	0	0
2021.08.02	35046.0	35190.0	34806.0	34836.0	140568	0	0
2021.08.03	34870.0	35118.0	34711.0	35112.0	136139	0	0
2021.08.04	35078.0	35109.0	34790.0	34796.0	117208	0	0
2021.08.05	34831.0	35057.0	34777.0	35053.0	99165	0	0
2021.08.06	35027.0	35247.0	34992.0	35201.0	90420	0	0
2021.08.09	35181.0	35188.0	35038.0	35098.0	102479	0	0
2021.08.10	35102.0	35272.0	35023.0	35253.0	88588	0	0
2021.08.11	35252.0	35493.0	35204.0	35475.0	91947	0	0
2021.08.12	35471.0	35514.0	35341.0	35490.0	78761	0	0
2021.08.13	35499.0	35600.0	35460.0	35504.0	76929	0	0
2021.08.16	35440.0	35616.0	35222.0	35611.0	119378	0	0
2021.08.17	35581.0	35593.0	35115.0	35347.0	156642	0	0
2021.08.18	35277.0	35353.0	34943.0	34966.0	140530	0	0
2021.08.19	34952.0	34999.0	34563.0	34896.0	241030	0	0
2021.08.20	34894.0	35174.0	34627.0	35110.0	184120	0	0
2021.08.23	35104.0	35424.0	35100.0	35337.0	119379	0	0
2021.08.24	35390.0	35451.0	35343.0	35371.0	97782	0	0
2021.08.25	35383.0	35494.0	35281.0	35408.0	92638	0	0
2021.08.26	35434.0	35491.0	35199.0	35212.0	132084	0	0
2021.08.27	35238.0	35475.0	35162.0	35452.0	104357	0	0
2021.08.30	35470.0	35507.0	35373.0	35396.0	82513	0	0
2021.08.31	35417.0	35504.0	35279.0	35361.0	120226	0	0
2021.09.01	35388.0	35504.0	35279.0	35307.0	99686	0	0
2021.09.02	35303.0	35470.0	35229.0	35440.0	94646	0	0
2021.09.03	35446.0	35515.0	35261.0	35367.0	107524	0	0
2021.09.06	35328.0	35488.0	35275.0	35443.0	47516	0	0
2021.09.07	35425.0	35431.0	35052.0	35101.0	109475	0	0
2021.09.08	35094.0	35175.0	34897.0	35033.0	152228	0	0
2021.09.09	35008.0	35203.0	34786.0	34887.0	152756	0	0
2021.09.10	34865.0	35114.0	34599.0	34614.0	139288	0	0
2021.09.13	34684.0	34948.0	34603.0	34884.0	186120	0	0
2021.09.14	34933.0	35034.0	34517.0	34600.0	165810	0	0
2021.09.15	34611.0	34893.0	34510.0	34837.0	159047	0	0
2021.09.16	34861.0	34956.0	34546.0	34756.0	151876	0	0
2021.09.17	34744.0	34837.0	34512.0	34572.0	170666	0	0
2021.09.20	34469.0	34526.0	33604.0	33953.0	273990	0	0
2021.09.21	33973.0	34360.0	33909.0	33924.0	242230	0	0
2021.09.22	33875.0	34442.0	33764.0	34258.0	222650	0	0
