<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.02.28	21:15:00	5861.2	5874.8	5860.8	5872.9	1713	0	1
2025.02.28	21:30:00	5873.4	5893.3	5868.5	5890.1	1728	0	1
2025.02.28	21:45:00	5890.5	5898.7	5888.1	5897.5	1768	0	1
2025.02.28	22:00:00	5897.1	5909.5	5894.6	5903.3	1754	0	1
2025.02.28	22:15:00	5903.5	5913.3	5893.0	5912.7	1801	0	1
2025.02.28	22:30:00	5912.2	5917.9	5895.4	5915.0	2035	0	1
2025.02.28	22:45:00	5914.8	5964.0	5912.3	5955.8	2627	0	1
2025.02.28	23:00:00	5955.8	5958.8	5946.7	5950.1	1152	0	1
2025.02.28	23:15:00	5950.5	5954.8	5948.1	5950.7	467	0	1
2025.02.28	23:30:00	5950.9	5952.1	5949.4	5950.9	230	0	1
2025.02.28	23:45:00	5950.5	5953.1	5949.9	5952.0	144	0	1
2025.03.03	01:00:00	5965.0	5978.6	5964.5	5977.8	533	0	1
2025.03.03	01:15:00	5977.5	5978.1	5971.0	5972.5	412	0	2
2025.03.03	01:30:00	5972.3	5974.3	5968.5	5969.8	450	0	2
2025.03.03	01:45:00	5969.5	5972.6	5964.8	5968.8	453	0	2
2025.03.03	02:00:00	5969.1	5970.1	5954.8	5955.0	628	0	2
2025.03.03	02:15:00	5954.5	5956.3	5948.0	5950.3	846	0	2
2025.03.03	02:30:00	5950.6	5951.8	5941.8	5951.3	742	0	2
2025.03.03	02:45:00	5951.6	5954.3	5947.0	5949.6	597	0	2
2025.03.03	03:00:00	5949.5	5957.1	5945.8	5952.3	808	0	2
2025.03.03	03:15:00	5952.6	5955.6	5948.6	5954.3	571	0	2
2025.03.03	03:30:00	5954.6	5954.8	5948.8	5951.1	688	0	2
2025.03.03	03:45:00	5951.3	5961.1	5950.5	5959.6	533	0	2
2025.03.03	04:00:00	5959.0	5963.3	5958.8	5961.0	431	0	2
2025.03.03	04:15:00	5961.1	5961.6	5956.0	5956.8	441	0	2
2025.03.03	04:30:00	5957.1	5960.1	5954.0	5958.8	414	0	2
2025.03.03	04:45:00	5959.1	5962.6	5957.5	5958.8	332	0	2
2025.03.03	05:00:00	5958.3	5959.3	5954.3	5954.5	422	0	2
2025.03.03	05:15:00	5954.8	5956.3	5951.8	5954.5	440	0	2
2025.03.03	05:30:00	5954.6	5957.3	5952.8	5956.3	407	0	2
2025.03.03	05:45:00	5956.6	5959.8	5956.3	5959.3	263	0	2
2025.03.03	06:00:00	5959.0	5963.8	5958.5	5963.3	262	0	2
2025.03.03	06:15:00	5963.6	5965.3	5962.5	5964.8	216	0	2
2025.03.03	06:30:00	5964.3	5965.1	5963.0	5964.5	199	0	2
2025.03.03	06:45:00	5964.8	5966.8	5963.8	5966.6	174	0	2
2025.03.03	07:00:00	5966.0	5967.8	5965.0	5967.3	269	0	2
2025.03.03	07:15:00	5967.6	5970.6	5966.5	5969.6	218	0	2
2025.03.03	07:30:00	5969.3	5973.6	5967.3	5972.0	268	0	2
2025.03.03	07:45:00	5972.1	5972.1	5970.3	5971.5	242	0	2
2025.03.03	08:00:00	5971.6	5972.1	5966.6	5967.6	260	0	1
2025.03.03	08:15:00	5967.6	5969.1	5966.1	5968.3	210	0	1
2025.03.03	08:30:00	5968.6	5971.3	5966.6	5971.3	282	0	1
2025.03.03	08:45:00	5971.1	5976.6	5970.1	5973.6	335	0	1
2025.03.03	09:00:00	5973.8	5975.1	5967.1	5967.6	404	0	1
2025.03.03	09:15:00	5967.3	5969.1	5959.1	5960.6	415	0	1
2025.03.03	09:30:00	5960.3	5969.6	5960.1	5969.3	367	0	1
2025.03.03	09:45:00	5969.1	5970.3	5963.8	5965.6	400	0	1
2025.03.03	10:00:00	5965.6	5972.6	5963.6	5968.4	892	0	1
2025.03.03	10:15:00	5968.6	5969.4	5950.1	5954.6	1135	0	1
2025.03.03	10:30:00	5954.5	5965.8	5951.8	5963.8	922	0	1
2025.03.03	10:45:00	5964.4	5965.3	5957.9	5960.8	680	0	1
2025.03.03	11:00:00	5961.1	5961.2	5956.4	5960.3	886	0	1
2025.03.03	11:15:00	5959.9	5967.0	5959.9	5965.8	631	0	1
2025.03.03	11:30:00	5965.9	5970.4	5965.9	5969.9	468	0	1
2025.03.03	11:45:00	5970.1	5977.0	5969.1	5976.3	392	0	1
2025.03.03	12:00:00	5976.6	5977.8	5970.4	5970.8	521	0	1
2025.03.03	12:15:00	5970.9	5972.4	5969.2	5971.2	408	0	1
2025.03.03	12:30:00	5971.4	5976.3	5970.4	5974.9	281	0	1
2025.03.03	12:45:00	5974.8	5976.7	5974.6	5976.3	281	0	1
2025.03.03	13:00:00	5976.4	5980.2	5974.9	5979.3	283	0	1
2025.03.03	13:15:00	5979.2	5980.9	5977.3	5980.7	229	0	1
2025.03.03	13:30:00	5980.4	5981.3	5976.9	5980.0	267	0	1
2025.03.03	13:45:00	5979.9	5983.5	5978.7	5982.8	212	0	1
2025.03.03	14:00:00	5982.6	5993.8	5980.7	5993.5	650	0	1
2025.03.03	14:15:00	5993.7	5994.9	5987.7	5988.8	672	0	1
2025.03.03	14:30:00	5989.2	5990.1	5984.9	5987.0	531	0	1
2025.03.03	14:45:00	5987.4	5988.7	5983.9	5986.1	469	0	1
2025.03.03	15:00:00	5985.9	5987.6	5979.8	5980.6	462	0	1
2025.03.03	15:15:00	5980.4	5984.7	5978.7	5983.7	407	0	1
2025.03.03	15:30:00	5983.4	5983.4	5975.2	5978.0	532	0	1
2025.03.03	15:45:00	5977.9	5981.6	5974.6	5979.7	435	0	1
2025.03.03	16:00:00	5979.9	5987.0	5978.1	5982.9	513	0	1
2025.03.03	16:15:00	5983.1	5986.8	5977.2	5979.1	537	0	1
2025.03.03	16:30:00	5979.5	5991.3	5964.1	5966.9	2354	0	1
2025.03.03	16:45:00	5966.4	5974.6	5942.1	5945.8	2865	0	1
2025.03.03	17:00:00	5945.1	5952.1	5924.7	5936.6	3603	0	1
2025.03.03	17:15:00	5936.5	5958.9	5931.8	5958.4	2462	0	1
2025.03.03	17:30:00	5958.9	5969.1	5944.3	5968.6	2494	0	1
2025.03.03	17:45:00	5968.4	5968.4	5939.3	5941.4	2413	0	1
2025.03.03	18:00:00	5942.1	5953.4	5940.1	5949.6	2233	0	1
2025.03.03	18:15:00	5950.1	5963.1	5941.2	5941.5	1966	0	1
2025.03.03	18:30:00	5941.9	5945.9	5928.8	5930.6	2020	0	1
2025.03.03	18:45:00	5930.7	5951.9	5930.1	5948.1	1602	0	1
2025.03.03	19:00:00	5947.6	5955.9	5944.3	5953.9	1468	0	1
2025.03.03	19:15:00	5954.1	5959.0	5950.1	5955.0	1149	0	1
2025.03.03	19:30:00	5955.1	5959.6	5949.0	5954.1	1317	0	1
2025.03.03	19:45:00	5954.5	5954.6	5931.6	5937.6	1604	0	1
2025.03.03	20:00:00	5937.9	5939.1	5908.3	5910.8	1907	0	1
2025.03.03	20:15:00	5911.0	5920.1	5895.8	5898.3	1772	0	1
2025.03.03	20:30:00	5898.6	5905.1	5892.1	5901.4	2114	0	1
2025.03.03	20:45:00	5901.3	5916.8	5895.6	5909.0	2552	0	1
2025.03.03	21:00:00	5908.6	5919.9	5906.8	5910.9	1991	0	1
2025.03.03	21:15:00	5911.0	5912.7	5899.6	5902.5	1715	0	1
2025.03.03	21:30:00	5902.4	5923.8	5901.6	5920.1	1810	0	1
2025.03.03	21:45:00	5919.7	5919.7	5877.1	5877.9	2747	0	1
2025.03.03	22:00:00	5878.1	5878.1	5838.1	5846.1	3346	0	1
2025.03.03	22:15:00	5845.8	5855.6	5825.3	5829.3	2918	0	1
2025.03.03	22:30:00	5829.0	5842.4	5816.5	5822.3	2849	0	1
2025.03.03	22:45:00	5822.6	5858.0	5821.3	5857.1	3296	0	1
2025.03.03	23:00:00	5857.0	5866.2	5855.4	5864.3	1199	0	1
2025.03.03	23:15:00	5864.4	5870.4	5863.9	5868.8	551	0	1
2025.03.03	23:30:00	5869.1	5870.7	5866.9	5868.9	326	0	1
2025.03.03	23:45:00	5869.3	5869.7	5868.1	5869.3	186	0	1
2025.03.04	01:00:00	5864.1	5868.5	5862.6	5866.0	372	0	1
2025.03.04	01:15:00	5866.3	5875.6	5866.0	5873.0	331	0	2
2025.03.04	01:30:00	5873.3	5875.8	5866.0	5867.1	505	0	2
2025.03.04	01:45:00	5867.0	5867.8	5863.0	5865.0	571	0	2
2025.03.04	02:00:00	5865.1	5868.8	5861.1	5863.8	607	0	2
2025.03.04	02:15:00	5863.5	5871.8	5861.5	5868.5	572	0	2
2025.03.04	02:30:00	5868.6	5869.6	5864.0	5864.3	480	0	2
2025.03.04	02:45:00	5864.6	5874.1	5856.3	5872.1	756	0	2
2025.03.04	03:00:00	5872.0	5876.3	5863.7	5865.3	704	0	2
2025.03.04	03:15:00	5865.1	5869.1	5860.8	5862.3	622	0	2
2025.03.04	03:30:00	5862.6	5863.6	5855.3	5861.6	883	0	2
2025.03.04	03:45:00	5861.8	5864.6	5854.6	5856.3	681	0	2
2025.03.04	04:00:00	5856.0	5863.1	5854.5	5861.6	802	0	2
2025.03.04	04:15:00	5861.5	5864.6	5860.8	5863.5	489	0	2
2025.03.04	04:30:00	5863.3	5868.6	5862.8	5865.8	461	0	2
2025.03.04	04:45:00	5866.3	5867.8	5864.3	5865.5	400	0	2
2025.03.04	05:00:00	5865.8	5867.8	5861.8	5862.5	488	0	2
2025.03.04	05:15:00	5862.6	5872.3	5862.0	5870.1	517	0	2
2025.03.04	05:30:00	5869.8	5870.6	5864.5	5867.0	478	0	2
2025.03.04	05:45:00	5866.8	5869.3	5865.5	5868.8	373	0	2
2025.03.04	06:00:00	5869.1	5870.6	5865.3	5868.6	351	0	2
